Dataset,Scenario,TechniqueType,% Traced,IndirectAggregation,ScalingMethod,NLP,Technique,PathAggregation,AUC,Credibility,LagGlobal,MAP
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,LSA,UPPERTRACED_RFUNDER_MULTI_LSA,RFSMOTE,0.5070861678004535,0.6130952380952381,2.305555555555556,0.3031033781033781
EasyClinic,NONETRACED,Combined,0.0,RFNONE,MULTI,LSA,NONETRACED_RFNONE_MULTI_LSA,RFSMOTE,0.5070861678004536,0.5654761904761905,2.321428571428572,0.30306026365348404
EasyClinic,NONETRACED,Combined,0.0,SUM,SINGLE,VSM,NONETRACED_SUM_SINGLE_VSM,RFUNDER,0.5031179138321995,0.7011904761904761,2.3293650793650795,0.3029100529100529
EasyClinic,NONETRACED,Combined,0.0,SUM,RAW,LSA,NONETRACED_SUM_RAW_LSA,RFUNDER,0.5031179138321995,0.7011904761904761,2.3293650793650795,0.3029100529100529
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,LSA,UPPERTRACED_RFNONE_RAW_LSA,RFSMOTE,0.5065192743764173,0.4821428571428572,2.3293650793650795,0.3027828544353065
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,RAW,VSM,UPPERTRACED_MAX_RAW_VSM,RFNONE,0.501984126984127,0.7011904761904761,2.3293650793650795,0.30277777777777776
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,SINGLE,VSM,NONETRACED_MEDIAN_SINGLE_VSM,RFNONE,0.501984126984127,0.7011904761904761,2.3293650793650795,0.30277777777777776
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,LSA,NONETRACED_MEDIAN_RAW_LSA,RFUNDER,0.501984126984127,0.7011904761904761,2.3293650793650795,0.30277777777777776
EasyClinic,NONETRACED,Combined,0.0,MAX,MULTI,LSA,NONETRACED_MAX_MULTI_LSA,RFNONE,0.5036848072562358,0.6988095238095238,2.3253968253968256,0.30229276895943563
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,VSM,NONETRACED_RFUNDER_RAW_VSM,RFNONE,0.5042517006802721,0.6916666666666667,2.313492063492064,0.3021428571428571
EasyClinic,NONETRACED,Combined,0.0,MAX,MULTI,LSA,NONETRACED_MAX_MULTI_LSA,RFSMOTE,0.503968253968254,0.5738095238095238,2.3293650793650795,0.3016952614379085
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,MULTI,LSA,NONETRACED_RFUNDER_MULTI_LSA,RFUNDER,0.5031179138321995,0.6964285714285714,2.3293650793650795,0.3016788766788766
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,RAW,VSM,LOWERTRACED_MAX_RAW_VSM,RFNONE,0.502267573696145,0.7,2.313492063492064,0.3015873015873016
EasyClinic,NONETRACED,Combined,0.0,MAX,MULTI,LSA,NONETRACED_MAX_MULTI_LSA,RFUNDER,0.5028344671201813,0.6976190476190476,2.3253968253968256,0.3015873015873016
EasyClinic,NONETRACED,Combined,0.0,SUM,MULTI,LSA,NONETRACED_SUM_MULTI_LSA,RFNONE,0.502267573696145,0.7,2.3293650793650795,0.3015873015873016
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,SINGLE,LSA,NONETRACED_MEDIAN_SINGLE_LSA,RFUNDER,0.502267573696145,0.7,2.3253968253968256,0.3015873015873016
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,RAW,VSM,UPPERTRACED_SUM_RAW_VSM,RFNONE,0.502267573696145,0.7,2.3253968253968256,0.3015873015873016
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,MULTI,VSM,LOWERTRACED_RFSMOTE_MULTI_VSM,RFSMOTE,0.5031179138321995,0.5583333333333333,2.3095238095238093,0.3013253706323013
EasyClinic,NONETRACED,Combined,0.0,MAX,RAW,VSM,NONETRACED_MAX_RAW_VSM,RFNONE,0.5028344671201814,0.6880952380952381,2.3253968253968256,0.3013227513227513
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,LSA,NONETRACED_MEDIAN_MULTI_LSA,RFUNDER,0.5011337868480725,0.7,2.3293650793650795,0.3007936507936508
EasyClinic,NONETRACED,Combined,0.0,SUM,RAW,LSA,NONETRACED_SUM_RAW_LSA,RFNONE,0.5011337868480725,0.7,2.3293650793650795,0.3007936507936508
EasyClinic,NONETRACED,Combined,0.0,SUM,SINGLE,VSM,NONETRACED_SUM_SINGLE_VSM,RFNONE,0.5011337868480725,0.7,2.3293650793650795,0.3007936507936508
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,VSM,UPPERTRACED_RFUNDER_MULTI_VSM,RFUNDER,0.5014172335600907,0.6988095238095238,2.3293650793650795,0.3007936507936508
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,VSM,NONETRACED_RFSMOTE_RAW_VSM,RFNONE,0.5014172335600907,0.6940476190476189,2.3174603174603177,0.30066137566137563
EasyClinic,NONETRACED,Combined,0.0,MAX,RAW,LSA,NONETRACED_MAX_RAW_LSA,RFUNDER,0.5005668934240363,0.6976190476190476,2.3293650793650795,0.30026455026455023
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,VSM,UPPERTRACED_RFUNDER_MULTI_VSM,RFNONE,0.5002834467120181,0.6988095238095238,2.3293650793650795,0.30013227513227514
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,VSM,NONETRACED_RFSMOTE_MULTI_VSM,RFNONE,0.5,0.6952380952380952,2.3293650793650795,0.3
EasyClinic,NONETRACED,Combined,0.0,SUM,MULTI,VSM,NONETRACED_SUM_MULTI_VSM,RFNONE,0.5,0.7,2.313492063492064,0.3
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,SINGLE,VSM,NONETRACED_MEDIAN_SINGLE_VSM,RFUNDER,0.5,0.7,2.313492063492064,0.3
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,VSM,NONETRACED_MEDIAN_MULTI_VSM,RFUNDER,0.5,0.7,2.313492063492064,0.3
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,VSM,NONETRACED_MEDIAN_MULTI_VSM,RFSMOTE,0.5,0.7,2.313492063492064,0.3
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,VSM,NONETRACED_MEDIAN_RAW_VSM,RFSMOTE,0.5,0.7,2.313492063492064,0.3
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,LSA,NONETRACED_MEDIAN_MULTI_LSA,RFNONE,0.4991496598639456,0.6988095238095238,2.3293650793650795,0.3
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,MULTI,LSA,UPPERTRACED_MAX_MULTI_LSA,RFNONE,0.4991496598639456,0.6988095238095238,2.3293650793650795,0.3
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,LSA,NONETRACED_MEDIAN_RAW_LSA,RFNONE,0.5,0.7,2.313492063492064,0.3
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,MULTI,VSM,UPPERTRACED_MAX_MULTI_VSM,RFNONE,0.4982993197278912,0.6976190476190476,2.3293650793650795,0.3
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,VSM,NONETRACED_MEDIAN_MULTI_VSM,RFNONE,0.5,0.7,2.313492063492064,0.3
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,RAW,LSA,UPPERTRACED_MAX_RAW_LSA,RFNONE,0.4991496598639456,0.6988095238095238,2.3293650793650795,0.3
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,SINGLE,LSA,NONETRACED_MEDIAN_SINGLE_LSA,RFNONE,0.4991496598639456,0.6988095238095238,2.3293650793650795,0.3
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,VSM,NONETRACED_MEDIAN_RAW_VSM,RFUNDER,0.5,0.7,2.313492063492064,0.3
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,VSM,NONETRACED_MEDIAN_RAW_VSM,RFNONE,0.5,0.7,2.313492063492064,0.3
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,VSM,NONETRACED_RFSMOTE_MULTI_VSM,RFUNDER,0.4997165532879818,0.6964285714285714,2.3293650793650795,0.2998866213151927
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,LSA,NONETRACED_RFUNDER_RAW_LSA,RFUNDER,0.4997165532879818,0.6916666666666667,2.313492063492064,0.2998832866479925
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,VSM,NONETRACED_RFSMOTE_RAW_VSM,RFUNDER,0.4994331065759637,0.6928571428571428,2.3174603174603177,0.2997732426303855
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,RAW,VSM,LOWERTRACED_RFNONE_RAW_VSM,RFNONE,0.4985827664399093,0.6964285714285714,2.313492063492064,0.2996031746031746
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,VSM,NONETRACED_RFUNDER_RAW_VSM,RFUNDER,0.4988662131519274,0.6714285714285714,2.313492063492064,0.29953475643130817
EasyClinic,NONETRACED,Combined,0.0,MAX,RAW,LSA,NONETRACED_MAX_RAW_LSA,RFSMOTE,0.4982993197278911,0.569047619047619,2.321428571428572,0.2992909663865546
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,LSA,NONETRACED_RFUNDER_RAW_LSA,RFNONE,0.4968820861678005,0.6892857142857143,2.313492063492064,0.29897292250233426
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,VSM,UPPERTRACED_RFUNDER_MULTI_VSM,RFSMOTE,0.4937641723356009,0.6833333333333333,2.3253968253968256,0.2981812169312169
EasyClinic,NONETRACED,Combined,0.0,RFNONE,RAW,VSM,NONETRACED_RFNONE_RAW_VSM,RFUNDER,0.4937641723356009,0.6833333333333333,2.3174603174603177,0.2981812169312169
EasyClinic,NONETRACED,Combined,0.0,RFNONE,RAW,VSM,NONETRACED_RFNONE_RAW_VSM,RFNONE,0.4943310657596371,0.6809523809523811,2.3174603174603177,0.2981481481481481
EasyClinic,NONETRACED,Combined,0.0,MAX,RAW,VSM,NONETRACED_MAX_RAW_VSM,RFUNDER,0.4934807256235827,0.6797619047619048,2.3293650793650795,0.2979390681003584
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,LSA,NONETRACED_RFUNDER_RAW_LSA,RFSMOTE,0.4909297052154194,0.6333333333333333,2.3174603174603177,0.29651817716333845
EasyClinic,NONETRACED,Combined,0.0,MAX,MULTI,VSM,NONETRACED_MAX_MULTI_VSM,RFSMOTE,0.4903628117913832,0.5833333333333334,2.3293650793650795,0.2961535783904205
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,SUM,MULTI,VSM,LOWERTRACED_SUM_MULTI_VSM,RFSMOTE,0.4892290249433106,0.4595238095238095,2.3293650793650795,0.29559409497681105
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,MULTI,VSM,UPPERTRACED_RFSMOTE_MULTI_VSM,RFSMOTE,0.4844104308390022,0.6416666666666667,2.321428571428572,0.2947159565580618
EasyClinic,Random,Random,0.0,,,,Random,MEDIAN,0.5009110787172012,0.4900984013605442,2.253968253968254,0.2944947437942107
EasyClinic,Random,Random,0.0,,,,Random,MAX,0.5009110787172012,0.4900984013605442,2.253968253968254,0.2944947437942107
EasyClinic,NONETRACED,Combined,0.0,SUM,MULTI,VSM,NONETRACED_SUM_MULTI_VSM,RFSMOTE,0.4829931972789115,0.6285714285714286,2.3253968253968256,0.29404761904761906
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,LSA,NONETRACED_RFSMOTE_MULTI_LSA,RFSMOTE,0.4821428571428571,0.5892857142857143,2.3293650793650795,0.29328358208955224
EasyClinic,NONETRACED,Combined,0.0,SUM,RAW,LSA,NONETRACED_SUM_RAW_LSA,RFSMOTE,0.4773242630385488,0.6238095238095238,2.3253968253968256,0.29259259259259257
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,VSM,UPPERTRACED_RFSMOTE_RAW_VSM,RFSMOTE,0.4764739229024944,0.6226190476190476,2.3293650793650795,0.2923783287419651
EasyClinic,NONETRACED,Combined,0.0,SUM,RAW,VSM,NONETRACED_SUM_RAW_VSM,RFSMOTE,0.4742063492063492,0.4988095238095238,2.3253968253968256,0.2900383141762452
EasyClinic,NONETRACED,Combined,0.0,SUM,MULTI,LSA,NONETRACED_SUM_MULTI_LSA,RFSMOTE,0.4614512471655329,0.6,2.3174603174603177,0.28897831433042703
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,RAW,LSA,UPPERTRACED_MAX_RAW_LSA,RFSMOTE,0.4659863945578231,0.5380952380952381,2.3293650793650795,0.28775510204081634
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,MULTI,VSM,UPPERTRACED_SUM_MULTI_VSM,RFSMOTE,0.457766439909297,0.5869047619047619,2.3293650793650795,0.2876667640471321
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,LSA,UPPERTRACED_RFSMOTE_RAW_LSA,RFSMOTE,0.4591836734693878,0.5761904761904761,2.3293650793650795,0.2872340425531915
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,MULTI,LSA,UPPERTRACED_MAX_MULTI_LSA,RFSMOTE,0.4492630385487528,0.5273809523809524,2.313492063492064,0.2833478690621548
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,RAW,VSM,UPPERTRACED_SUM_RAW_VSM,RFSMOTE,0.43424036281179135,0.5476190476190477,2.3293650793650795,0.28285091814503577
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,RAW,VSM,UPPERTRACED_MAX_RAW_VSM,RFSMOTE,0.4458616780045351,0.4988095238095238,2.3253968253968256,0.28168899567982136
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,MULTI,VSM,UPPERTRACED_MAX_MULTI_VSM,RFSMOTE,0.4362244897959184,0.525,2.333333333333333,0.2810924369747899
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,VSM,UPPERTRACED_RFNONE_RAW_VSM,RFSMOTE,0.4169501133786848,0.3345238095238095,2.333333333333333,0.2706048871507809
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,MULTI,VSM,UPPERTRACED_RFNONE_MULTI_VSM,RFSMOTE,0.4061791383219955,0.3464285714285714,2.333333333333333,0.26813017523589444
